NACA0012
1.000000 0.001260
0.999938 0.001269
0.999751 0.001295
0.999439 0.001339
0.999003 0.001400
0.998443 0.001478
0.997759 0.001574
0.996950 0.001687
0.996018 0.001817
0.994962 0.001965
0.993782 0.002129
0.992480 0.002310
0.991055 0.002508
0.989507 0.002723
0.987838 0.002954
0.986046 0.003201
0.984134 0.003465
0.982101 0.003744
0.979948 0.004039
0.977675 0.004350
0.975284 0.004676
0.972774 0.005017
0.970146 0.005373
0.967400 0.005744
0.964539 0.006129
0.961561 0.006528
0.958469 0.006942
0.955262 0.007369
0.951942 0.007809
0.948509 0.008262
0.944964 0.008729
0.941309 0.009207
0.937544 0.009698
0.933669 0.010201
0.929686 0.010716
0.925597 0.011242
0.921401 0.011779
0.917100 0.012327
0.912695 0.012885
0.908188 0.013453
0.903579 0.014031
0.898869 0.014618
0.894059 0.015214
0.889152 0.015819
0.884147 0.016433
0.879047 0.017055
0.873852 0.017684
0.868565 0.018321
0.863185 0.018965
0.857715 0.019615
0.852155 0.020272
0.846508 0.020935
0.840775 0.021604
0.834956 0.022278
0.829054 0.022957
0.823070 0.023640
0.817006 0.024328
0.810862 0.025020
0.804642 0.025716
0.798345 0.026414
0.791974 0.027116
0.785530 0.027820
0.779014 0.028526
0.772430 0.029234
0.765777 0.029944
0.759059 0.030655
0.752275 0.031366
0.745429 0.032078
0.738522 0.032789
0.731555 0.033500
0.724530 0.034211
0.717450 0.034920
0.710315 0.035628
0.703128 0.036334
0.695890 0.037038
0.688604 0.037739
0.681270 0.038437
0.673891 0.039131
0.666469 0.039822
0.659006 0.040508
0.651503 0.041189
0.643962 0.041866
0.636385 0.042537
0.628774 0.043202
0.621131 0.043861
0.613458 0.044513
0.605757 0.045158
0.598029 0.045795
0.590277 0.046425
0.582502 0.047045
0.574707 0.047657
0.566893 0.048260
0.559063 0.048852
0.551217 0.049435
0.543359 0.050007
0.535491 0.050567
0.527613 0.051116
0.519728 0.051653
0.511839 0.052178
0.503947 0.052689
0.496053 0.053188
0.488161 0.053672
0.480272 0.054142
0.472387 0.054597
0.464509 0.055037
0.456641 0.055461
0.448783 0.055870
0.440937 0.056261
0.433107 0.056636
0.425293 0.056993
0.417498 0.057333
0.409723 0.057654
0.401971 0.057956
0.394243 0.058239
0.386542 0.058503
0.378869 0.058747
0.371226 0.058971
0.363615 0.059174
0.356038 0.059356
0.348497 0.059517
0.340994 0.059655
0.333531 0.059772
0.326109 0.059867
0.318730 0.059939
0.311396 0.059988
0.304110 0.060013
0.296872 0.060015
0.289685 0.059994
0.282550 0.059948
0.275470 0.059878
0.268445 0.059784
0.261478 0.059665
0.254571 0.059522
0.247725 0.059354
0.240941 0.059160
0.234223 0.058942
0.227570 0.058698
0.220986 0.058429
0.214470 0.058135
0.208026 0.057815
0.201655 0.057470
0.195358 0.057100
0.189138 0.056704
0.182994 0.056283
0.176930 0.055836
0.170946 0.055365
0.165044 0.054868
